link,name,discounted_price,previous_price,discount_%,id,brand,ratings,reviews_count
https://www.jumia.co.ke/von-6060-free-standing-3-gas-burner-1-electric-cooker-oven-189902372.html,VON 60×60 Free Standing 3 Gas Burner +1 Electric Cooker Oven,"KSh 45,999","KSh 70,000",34%,VO144HA23SXIENAFAMZ,VON,N/A,N/A
https://www.jumia.co.ke/von-4-gas-cooker-2in1-with-cylinder-compartment-automatic-button-ignition-metal-lid-157344166.html,VON 4 Gas Cooker 2in1 With Cylinder Compartment Automatic Button Ignition Metal Lid,"KSh 17,995",N/A,N/A,VO144HA2QX1TJNAFAMZ,VON,N/A,N/A
https://www.jumia.co.ke/nunix-3gas-1-electric-free-standing-oven-gas-cooker-189623219.html,Nunix 3gas + 1 Electric Free Standing Oven Gas Cooker,"KSh 25,999","KSh 39,999",35%,NU344HA35US3ENAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/sokany-electric-hot-plate-suitable-for-use-with-all-types-of-cookware-264198297.html,Sokany Electric Hot Plate-suitable for use with all types of cookware,"KSh 3,850","KSh 4,500",14%,SO210HA4MA4VUNAFAMZ,Sokany,N/A,N/A
https://www.jumia.co.ke/eurochef-top-stainless-steel-2-burner-gas-cooker-plus-6kg-regulator-and-pipe-262961731.html,Eurochef  Top Stainless Steel 2 Burner Gas Cooker Plus 6kg Regulator And Pipe,"KSh 2,489","KSh 3,489",29%,EU101HA3J8P1ANAFAMZ,Eurochef,N/A,N/A
https://www.jumia.co.ke/nunix-free-standing-4-gas-burner-cooker-with-gas-oven-109680917.html,Nunix Free Standing 4 Gas Burner Cooker With Gas Oven,"KSh 19,999","KSh 30,000",33%,EU101HA2UCLLENAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-full-gas-standing-cooker-with-shelf-270979172.html,Nunix Full Gas Standing Cooker With Shelf,"KSh 14,399",N/A,N/A,NU344HA3R9N0ZNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/armco-gc-f6631pxtdf-3gas-1-electric-60x60-gas-cooker-53111726.html,Armco GC-F6631PX(TDF) - 3Gas; 1 Electric; 60x60 Gas Cooker,"KSh 47,295",N/A,N/A,AR829HA11C47ZNAFAMZ,Armco,4 out of 5,4 out of 5(1)
https://www.jumia.co.ke/nunix-3gas-plus-1-electric-hotplate-cooker-with-60l-oven-127821427.html,Nunix 3Gas Plus 1 Electric Hotplate Cooker With 60L Oven,"KSh 24,300","KSh 30,000",19%,NU344HA2UNEMGNAFAMZ,Nunix,1 out of 5,1 out of 5(1)
https://www.jumia.co.ke/nunix-commercial-electric-deep-fryer-157669794.html,Nunix Commercial Electric Deep Fryer,"KSh 4,899","KSh 9,000",46%,NU344HA2H6NURNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-free-standing-cooker-505584-cm4-gas-burnersgas-oven-190222956.html,"Nunix  Free Standing Cooker 50*55*84 cm,4 Gas Burners,Gas Oven","KSh 20,000","KSh 30,000",33%,NU344HA2QSAE9NAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/armco-gc-f6631fxwd-3-gas-1-electric-60x60-gas-cooker.-78957775.html,Armco GC-F6631FX(WD) - 3 Gas; 1 Electric; 60x60 Gas Cooker.,"KSh 47,295",N/A,N/A,AR829HA0YEC8JNAFAMZ,Armco,N/A,N/A
https://www.jumia.co.ke/nunix-50-55cm-cookers-3-gas-1-hotplate-electric-oven-3-gas-electric-oven1yr-wrty-275046257.html,"Nunix 50 * 55cm Cookers 3 Gas, 1 Hotplate Electric Oven 3 Gas, Electric Oven(1YR WRTY)","KSh 24,500","KSh 39,999",39%,NU344HA4JVV3TNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/eurochef-2-burner-table-top-gas-cooker-150384709.html,Eurochef 2 Burner Table Top Gas Cooker,"KSh 2,299","KSh 2,999",23%,EU101HA35KEC1NAFAMZ,Eurochef,N/A,N/A
https://www.jumia.co.ke/rashnik-table-top-single-gas-cooker-with-auto-ignition-200818588.html,Rashnik Table Top Single Gas Cooker With Auto Ignition,"KSh 2,200",N/A,N/A,RA589HA4RTB54NAFAMZ,Rashnik,3 out of 5,3 out of 5(1)
https://www.jumia.co.ke/eurochef-50-x-55cm-standing-cooker-3gas-electric-hotplate-with-electric-oven-automatic-ignition-glass-lid-top-cover-1yr-warranty-silver-with-free-gifts-171406337.html,Eurochef 50 x 55cm Standing Cooker 3Gas + Electric Hotplate with Electric Oven Automatic Ignition Glass Lid Top Cover 1yr Warranty- Silver -With FREE GIFTS,"KSh 24,995",N/A,N/A,EU101HA2V7PR5NAFAMZ,Eurochef,1 out of 5,1 out of 5(1)
https://www.jumia.co.ke/von-hotpoint-60x55-3g1e-free-standing-cooker-177540988.html,"Von Hotpoint  60x55, 3G+1E Free Standing Cooker","KSh 39,999","KSh 47,999",17%,VO495HA34GVPDNAFAMZ,Von Hotpoint,N/A,N/A
https://www.jumia.co.ke/mika-mst5060u31psb-50cm60cm-3-gas-jet-burners-1-rapid-hot-plate-rotisserie-electric-oven-cooker-291622132.html,"Mika MST5060U31PSB, 50CM*60CM, 3 GAS JET BURNERS + 1 RAPID HOT PLATE, ROTISSERIE, ELECTRIC OVEN COOKER","KSh 32,999","KSh 42,000",21%,BR053HA3OUAIJNAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/synix-syinix-fully-automatic-ugali-cooker-swallow-maker-pounding-machine-rice-cooker-275342409.html,Synix Syinix Fully Automatic Ugali Cooker Swallow Maker Pounding Machine Rice Cooker,"KSh 12,599","KSh 16,999",26%,SY450HA4SWSV9NAFAMZ,Synix,N/A,N/A
https://www.jumia.co.ke/raf-infrared-cooking-continuous-power-easy-clean-cooking-125888563.html,RAF Infrared Cooking - Continuous Power - Easy Clean Cooking,"KSh 8,999","KSh 14,999",40%,RA170HA29BKMSNAFAMZ,RAF,N/A,N/A
https://www.jumia.co.ke/ailyons-quality-table-top-stainless-steel-gas-stove-with-two-burner-193766631.html,AILYONS Quality table top Stainless Steel Gas Stove with Two Burner,"KSh 2,796","KSh 3,499",20%,AI234HA1VO9TFNAFAMZ,AILYONS,N/A,N/A
https://www.jumia.co.ke/nunix-3gas-1-electric-free-standing-cooker-with-electric-oven-189623260.html,Nunix 3gas + 1 Electric Free Standing Cooker With Electric Oven,"KSh 25,999","KSh 40,000",35%,NU344HA1R8XOANAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/von-cooker-3-gas-1-electric-grey-body-with-a-black-hob-13kg-regulator-gas-pipe-2-clips-270492217.html,VON Cooker 3 Gas + 1 Electric Grey Body with a black Hob+ 13kg Regulator+ Gas Pipe+ 2 Clips,"KSh 45,000","KSh 60,000",25%,VO144HA4HHDY7NAFAMZ,VON,N/A,N/A
https://www.jumia.co.ke/raf-infrared-single-burner-electric-stove-raf.8003-110853065.html,RAF Infrared Single-burner Electric Stove RAF.8003,"KSh 10,999","KSh 20,999",48%,RA170HA2KWDZTNAFAMZ,RAF,N/A,N/A
https://www.jumia.co.ke/armco-gc-f6631lx2d2ss-3gas-1-electric-double-oven-gas-cooker-58608589.html,Armco GC-F6631LX2D2(SS) - 3Gas; 1 Electric; Double Oven Gas Cooker,"KSh 75,295",N/A,N/A,AR829HA1MOXCDNAFAMZ,Armco,1 out of 5,1 out of 5(1)
https://www.jumia.co.ke/generic-nunix-cooker-3-gas-burnershot-plate-electric-60l-oven-275809660.html,"Nunix Cooker 3 Gas Burners,Hot Plate, Electric 60L Oven","KSh 24,998","KSh 50,000",50%,GE840HA3F23OPNAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/nunix-5l-electric-air-fryer-healthier-oil-free-157669944.html,Nunix 5L Electric Air Fryer/ Healthier/ Oil Free,"KSh 6,599","KSh 10,000",34%,NU344HA2EBS5FNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/amaze-table-top-single-burner-gas-cooker-with-auto-ignition-264569493.html,Amaze Table top single Burner Gas Cooker with auto Ignition,"KSh 1,881","KSh 3,200",41%,AM115HA3YL8PUNAFAMZ,Amaze,N/A,N/A
https://www.jumia.co.ke/synix-fully-automatic-ugali-cooker-swallow-maker-pounding-machine-cooker-cooking-201137384.html,Synix Fully Automatic Ugali Cooker Swallow Maker Pounding Machine Cooker Cooking,"KSh 12,799","KSh 16,000",20%,SY450HA43VHX2NAFAMZ,Synix,N/A,N/A
https://www.jumia.co.ke/icecool-volsmart-4-burners-free-standing-gas-cooker-cooking-range-with-60l-oven-3-gas-1-electric-vgs-581-black-215949445.html,ICECOOL Volsmart 4 Burners Free Standing Gas Cooker Cooking Range With 60L Oven 3 Gas + 1 Electric VGS-581 Black,"KSh 24,999","KSh 30,000",17%,IC921HA47IPK7NAFAMZ,ICECOOL,4.4 out of 5,4.4 out of 5(5)
https://www.jumia.co.ke/icecool-volsmart-4-burners-free-standing-gas-cooker-cooking-range-with-60l-oven-3-gas-1-electric-vgs-581-black-215949445.html,ICECOOL Volsmart 4 Burners Free Standing Gas Cooker Cooking Range With 60L Oven 3 Gas + 1 Electric VGS-581 Black,"KSh 24,999","KSh 30,000",17%,IC921HA47IPK7NAFAMZ,ICECOOL,4.4 out of 5,4.4 out of 5(5)
https://www.jumia.co.ke/nunix-high-quality-auto-ignition-4-burner-table-gas-cooker-186544361.html,Nunix  High quality Auto ignition 4 Burner table gas cooker,"KSh 4,749","KSh 9,500",50%,NU344HA1X9O1KNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-auto-ignition-table-top-stainless-steel-2-burner-gas-cooker-192176658.html,Nunix Auto Ignition Table Top Stainless Steel 2 Burner Gas Cooker,"KSh 4,999",N/A,N/A,NU344HA32JHO9NAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/sayona-free-standing-3g-1-e-50cm55cm-standing-cooker-with-gas-ovenwhite-275435543.html,"Sayona  Free Standing 3G +1 E 50cm*55cm Standing Cooker With Gas Oven,White","KSh 21,999","KSh 40,000",45%,SA537HA3VNALTNAFAMZ,Sayona,N/A,N/A
https://www.jumia.co.ke/nunix-50cm-x-55cm-3-gas-1-electric-hotplate-with-electric-oven-1-year-warranty-285919873.html,Nunix 50CM x 55CM  3 Gas +1 Electric  Hotplate with Electric Oven +1 YEAR WARRANTY,"KSh 23,999","KSh 40,000",40%,NU344HA3XMULYNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/sarah-standing-cooker-60cm-x-60-cm-3-gas-pool-jet-burners-1-electric-plate-electric-ovenblack-265024738.html,"Sarah Standing Cooker, 60cm x 60 cm, 3 Gas Pool Jet Burners + 1 Electric Plate & Electric Oven,Black","KSh 28,999","KSh 56,000",48%,SA760HA4OXKRSNAFAMZ,Sarah,N/A,N/A
https://www.jumia.co.ke/sokany-hot-plate-powerful-2500w-heating-capacity-with-dual-burners-for-efficient-and-quick-heating-263638479.html,Sokany Hot Plate Powerful 2500W heating capacity with dual burners for efficient and quick heating,"KSh 5,850","KSh 6,500",10%,SO210HA4X43UCNAFAMZ,Sokany,N/A,N/A
https://www.jumia.co.ke/nunix-3-burner-table-top-cooker-190200180.html,Nunix 3 Burner Table top cooker,"KSh 4,999","KSh 7,000",29%,NU344HA1SCYNLNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/haier-50x60cm-standing-cooker-3gas-1-electric-hotplate-electric-oven-high-quality-gas-saving-efficient-automatic-ignition-metal-lid-cover-silver-free-gift-regulator-delivery-pipe-gas-safety-clips-1yr-warranty-208438061.html,"Haier 50x60cm Standing Cooker 3Gas + 1 Electric Hotplate, Electric Oven High Quality Gas Saving Efficient Automatic Ignition Metal Lid Cover -Silver FREE GIFT Regulator + Delivery Pipe + Gas Safety Clips 1Yr Warranty","KSh 39,995",N/A,N/A,HA342HA3KNF2WNAFAMZ,Haier,1 out of 5,1 out of 5(1)
https://www.jumia.co.ke/armco-gc-f5640pxbr-4gas-50x60-gas-oven-cooker.-35195571.html,Armco GC-F5640PX(BR) - 4Gas; 50X60; Gas Oven Cooker.,"KSh 33,295",N/A,N/A,AR829HA0AGCQ9NAFAMZ,Armco,4 out of 5,4 out of 5(1)
https://www.jumia.co.ke/mika-tanding-cooker-58cm-x-58cm-3-gas-pool-jet-burners-1-rapid-hot-plate-button-ignition-3-function-electric-oven-matt-black-with-free-pipe-and-regulator-and-clips-280093831.html,"Mika tanding Cooker, 58cm x 58cm, 3 Gas Pool Jet Burners + 1 RAPID Hot Plate, Button Ignition, 3 Function Electric Oven, Matt Black WITH FREE PIPE AND REGULATOR AND CLIPS","KSh 36,945","KSh 45,000",18%,BR053HA3JBB8GNAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/amaze-table-top-cooker-2-burner-tampered-glass-top-cooker-automatic-ignition-high-quality-black-free-regulator-pipe-2pc-gas-clips-can-be-used-as-inbuilt-or-table-top-178404946.html,Amaze  Table Top Cooker 2 Burner Tampered Glass Top Cooker Automatic Ignition High Quality Black FREE Regulator + Pipe + 2pc Gas Clips (Can Be Used As Inbuilt OR Table Top),"KSh 10,495",N/A,N/A,AM115HA2Q78W7NAFAMZ,Amaze,N/A,N/A
https://www.jumia.co.ke/generic-electric-cooker-single-spiral-coil-hotplate-269481197.html,Electric Cooker / Single Spiral Coil Hotplate,"KSh 1,199",N/A,N/A,GE840HA4M6H7KNAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/nunix-free-standing-3-gas-burner-1-electric-cooker-with-electric-oven-155233899.html,Nunix Free Standing 3 Gas Burner +1 Electric Cooker With electric Oven,"KSh 25,000","KSh 30,000",17%,NU344HA3AZ4BRNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-4-burner-automatic-ignition-gas-cooker-all-gaswith-shelves-251529725.html,Nunix 4 BURNER AUTOMATIC IGNITION GAS COOKER ALL GASWITH SHELVES,"KSh 10,000",N/A,N/A,NU344HA46I7YBNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-50cm-x-55cm-3-gas-1-electric-hotplatefree-standing-cookerelectric-oven-285920231.html,"Nunix  50CM x 55CM  3 Gas +1 Electric Hotplate,FREE STANDING COOKER,Electric Oven","KSh 23,999","KSh 40,000",40%,NU344HA3IXOGENAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/generic-fridge-guard-267000836.html,Fridge Guard,"KSh 1,044 - KSh 1,139","KSh 2,000",48%,GE840HA4D25FWNAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/rashnik-table-top-single-gas-cooker-with-auto-ignition-200810028.html,Rashnik Table Top Single Gas Cooker With Auto Ignition,"KSh 2,200",N/A,N/A,RA589HA4NW9ZCNAFAMZ,Rashnik,N/A,N/A
https://www.jumia.co.ke/ailyons-gs014-4-2-burner-glass-top-gas-cooker-infrared-double-burner-1yr-wrty-281268968.html,"AILYONS GS014-4, 2 Burner Glass Top Gas Cooker & Infrared Double Burner, (1YR WRTY)","KSh 3,100","KSh 3,500",11%,AI234HA4QV3ZENAFAMZ,AILYONS,N/A,N/A
https://www.jumia.co.ke/ailyons-gs013-2-gas-cooker-stainless-steel-double-burner-black-1yr-wrty-277158027.html,AILYONS GS013-2 Gas Cooker Stainless Steel Double Burner Black (1YR WRTY),"KSh 2,500","KSh 5,000",50%,AI234HA4HZQ9LNAFAMZ,AILYONS,N/A,N/A
https://www.jumia.co.ke/eurochef-eg55-3g1ee-oven-free-stand-glass-top-cookerrotisserie-silver-60l-oven-timer-247931178.html,"Eurochef EG55-3G1E+E OVEN Free Stand Glass Top Cooker,rotisserie Silver, 60L, Oven Timer","KSh 24,900","KSh 29,500",16%,EU101HA4QXUK6NAFAMZ,Eurochef,N/A,N/A
https://www.jumia.co.ke/nunix-auto-ignition-table-top-stainless-steel-2-burner-gas-cooker-265271136.html,Nunix Auto Ignition Table Top Stainless Steel 2 Burner Gas Cooker,"KSh 2,999","KSh 3,800",21%,NU344HA4CNIKONAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/bjs-silver-inox-60x90-42-hot-plate-gas-cooker-w-turbo-fan-oven-90l-capacity-292054543.html,"BJS SILVER (INOX) 60x90 4+2 Hot Plate Gas Cooker, w/ Turbo Fan, Oven 90L Capacity","KSh 73,000","KSh 74,000",1%,BJ809HA3VN43PNAFAMZ,BJS,N/A,N/A
https://www.jumia.co.ke/nunix-auto-ignition-stainless-steel-2-burner-gas-cooker-202554684.html,Nunix Auto Ignition Stainless Steel 2 Burner Gas Cooker,"KSh 2,499","KSh 3,999",38%,NU344HA441C40NAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/tefal-2-in-1-healthy-airfryer-grill-machine-xl-4.2-litres-1.2kg-capacity-high-precision-temperature-control-1550w-die-cast-aluminum-grid-black-with-end-cook-signal-black-1yr-warranty-296018870.html,Tefal 2-in-1 Healthy Airfryer + Grill Machine XL 4.2 Litres / 1.2kg Capacity High Precision Temperature Control 1550W Die Cast Aluminum Grid Black with End Cook Signal Black 1yr Warranty,"KSh 14,995",N/A,N/A,TE892HA3FRM25NAFAMZ,Tefal,N/A,N/A
https://www.jumia.co.ke/nunix-4-burner-full-gas-table-top-cooker-189946791.html,Nunix  4 burner full gas table top cooker,"KSh 4,999","KSh 7,999",38%,NU344HA1ZAZ9INAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/mika-standing-cooker-60by60cm-3g1e-electric-oven-free-standing-cooker-268868503.html,Mika Standing cooker 60by60cm 3G+1E electric oven free standing cooker,"KSh 44,400","KSh 50,000",11%,BR053HA3TA9ZANAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/lyons-glass-tampered-2-burner-table-top-125790407.html,Lyons Glass Tampered 2 Burner Table Top,"KSh 5,418",N/A,N/A,LY007HA2TGH08NAFAMZ,Lyons,N/A,N/A
https://www.jumia.co.ke/innovia-double-induction-cooktopelectric-cooktop-with-2-burner-portable-countertop-burner-with-led-sensor-touch-screen-204462173.html,"Innovia Double Induction Cooktop,Electric Cooktop with 2 Burner, Portable Countertop Burner with LED Sensor Touch Screen","KSh 23,652","KSh 30,000",21%,IN234HA3X6FXKNAFAMZ,Innovia,N/A,N/A
https://www.jumia.co.ke/nunix-2-glass-burner-cooker-157611005.html,Nunix 2 GLASS BURNER COOKER,"KSh 3,220","KSh 6,000",46%,NU344HA2HB9QZNAFAMZ,Nunix,5 out of 5,5 out of 5(1)
https://www.jumia.co.ke/mika-free-standing-cooker-3g1g-mst5060u31esl-170777877.html,Mika Free standing Cooker 3G+1G MST5060U31ESL,"KSh 32,999","KSh 60,000",45%,BR053HA2XWJBFNAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/starlux-4-burner-gas-stove-table-top-6kg-regulator-pipe-tightener-272288595.html,Starlux  4 Burner Gas Stove Table Top + 6Kg Regulator + Pipe + Tightener,"KSh 4,899","KSh 5,399",9%,ST533HA4AJVK3NAFAMZ,Starlux,N/A,N/A
https://www.jumia.co.ke/nunix-4-gas-free-standing-cooker-with-60l-oven-115585512.html,Nunix 4 Gas Free Standing Cooker With 60L Oven,"KSh 19,999","KSh 35,999",44%,NU344HA20DF6FNAFAMZ,Nunix,3.3 out of 5,3.3 out of 5(3)
https://www.jumia.co.ke/nunix-5055-full-gas-with-gas-oven-275223710.html,Nunix 50*55 Full Gas with Gas Oven,"KSh 19,499","KSh 25,000",22%,NU344HA3C3TLTNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/sayona-3g-1-e-free-standing-50cm55cm-standing-cooker-with-gas-ovenwhite-275435536.html,"Sayona  3G +1 E Free Standing 50cm*55cm Standing Cooker With Gas Oven,White","KSh 21,999","KSh 40,000",45%,SA537HA4CWV5DNAFAMZ,Sayona,N/A,N/A
https://www.jumia.co.ke/ramtons-rf590-3g1e-60x60-silver-cooker-1yr-wrty-214182514.html,"Ramtons RF/590- 3G+1E 60X60 Silver Cooker, (1YR WRTY)","KSh 51,300",N/A,N/A,RA255HA3ZSSB1NAFAMZ,Ramtons,N/A,N/A
https://www.jumia.co.ke/von-standing-cooker-58cm-x-58cm-3-gas-pool-jet-burners-1-electric-hotplate-electric-oven-264271656.html,"VON STANDING COOKER 58cm X 58cm, 3 Gas Pool Jet Burners +1 Electric Hotplate //Electric Oven","KSh 42,999","KSh 82,000",48%,VO144HA4E53KUNAFAMZ,VON,N/A,N/A
https://www.jumia.co.ke/premier-free-standing-4-gas-burner-cooker-with-oven-all-gas-cooker-150229480.html,Premier Free Standing 4 Gas Burner Cooker With Oven All Gas Cooker,"KSh 23,990","KSh 42,000",43%,PR367HA1SLD4DNAFAMZ,Premier,N/A,N/A
https://www.jumia.co.ke/armco-gc-f9642zbt2sl-4-gas-2-electric-cooker-25671841.html,Armco GC-F9642ZBT2(SL); 4 Gas & 2 Electric Cooker,"KSh 90,295",N/A,N/A,AR829HL08TLDGNAFAMZ,Armco,N/A,N/A
https://www.jumia.co.ke/mika-mst5060u11esl-all-gas-50cm-x-60cm-button-ignition-standing-cooker-gas-oven-gas-cooker-silver-265899785.html,"Mika MST5060U11ESL, All Gas, 50cm X 60cm, Button Ignition Standing Cooker + Gas Oven - gas cooker - Silver","KSh 26,990","KSh 40,000",33%,BR053HA4A2Z8WNAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/premier-automatic-all-4-gas-burners-with-storage-compartment-cooker-105434616.html,Premier Automatic All 4-Gas Burners With Storage Compartment Cooker,"KSh 8,699","KSh 12,000",28%,PR367HA2O8KVUNAFAMZ,Premier,2.5 out of 5,2.5 out of 5(2)
https://www.jumia.co.ke/bjs-grey-60x60-31-electricgas-cooker-w-turbo-fan-oven-60l-capacity-283390847.html,BJS GREY 60x60 3+1 Electric/Gas Cooker - W/ Turbo Fan - Oven 60L Capacity,"KSh 37,999","KSh 56,000",32%,BJ809HA4JM48QNAFAMZ,BJS,N/A,N/A
https://www.jumia.co.ke/edenberg-12pc-stainless-steel-cookware-set-heavy-298696721.html,EDENBERG 12pc Stainless steel Cookware Set Heavy,"KSh 11,500","KSh 16,500",30%,ED061HA3IOE55NAFAMZ,EDENBERG,N/A,N/A
https://www.jumia.co.ke/generic-von-6060-free-standing-3-gas-burner-1-electric-von-cooker-oven-192116821.html,VON 60×60 Free Standing 3 Gas Burner +1 Electric VON Cooker Oven,"KSh 43,698","KSh 55,000",21%,GE840HA1V707DNAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/sokany-double-electric-hot-plate-cooking-stove-270551169.html,Sokany  Double electric hot plate cooking stove,"KSh 6,174","KSh 11,000",44%,SO210HA4WAS6RNAFAMZ,Sokany,N/A,N/A
https://www.jumia.co.ke/sokany-double-auto-ignition-electrical-induction-cooker-206968402.html,Sokany Double Auto Ignition Electrical Induction Cooker,"KSh 7,999","KSh 9,999",20%,SO210HA3N9STSNAFAMZ,Sokany,N/A,N/A
https://www.jumia.co.ke/sayona-free-standing-50cm-x-50cm-3gas-1electric-gas-oven-white-273294263.html,"Sayona FREE STANDING 50CM X 50CM, 3GAS +1ELECTRIC, GAS OVEN, White","KSh 21,999","KSh 40,000",45%,SA537HA3WNN2TNAFAMZ,Sayona,N/A,N/A
https://www.jumia.co.ke/nunix-3gas-plus-1-electric-table-top-cooker-190221722.html,Nunix 3gas plus 1 electric table top cooker,"KSh 5,999","KSh 10,999",45%,NU344HA2125CHNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/sayona-induction-cooker-263028862.html,Sayona Induction Cooker,"KSh 5,999","KSh 7,900",24%,SA537HA3R2VASNAFAMZ,Sayona,N/A,N/A
https://www.jumia.co.ke/generic-3-in-1-breakfast-maker-with-toasteroven-coffee-maker-286285991.html,"3 IN 1 BREAKFAST MAKER WITH TOASTER,OVEN, COFFEE MAKER","KSh 8,834","KSh 15,000",41%,GE840HA3MYGVWNAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/mika-standing-cooker-50cmx60-cm-3-gas1-electric-plate-electric-oven-170777655.html,"Mika Standing Cooker 50cmx60 Cm, 3 Gas+1 Electric Plate & Electric Oven","KSh 32,999","KSh 60,000",45%,BR053HA2KOPORNAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/sayona-sgc-50e31-bl3-gas1hot-plate-50-by-50-gas-cooker-with-electric-oven-153514078.html,"Sayona SGC 50E31-BL,3 Gas+1Hot Plate , 50 By 50 Gas Cooker With Electric Oven","KSh 30,000",N/A,N/A,SA537HA33CY67NAFAMZ,Sayona,N/A,N/A
https://www.jumia.co.ke/nunix-generic-over-the-door-shoe-rack-and-can-hold-36-pairs.-71512371.html,Nunix Generic Over The Door Shoe Rack And Can Hold 36 Pairs.,"KSh 3,611","KSh 4,999",28%,VE838HA0AB9D9NAFAMZ,Nunix,5 out of 5,5 out of 5(1)
https://www.jumia.co.ke/volsmart-3gas-1-electric-free-standing-cooker-with-oven-275549985.html,VOLSMART  3gas +1 electric Free Standing cooker with oven,"KSh 25,998","KSh 50,000",48%,VO551HA4A75H9NAFAMZ,VOLSMART,N/A,N/A
https://www.jumia.co.ke/mika-mst5060u31psb-5060-3-gas-jet-burners-1-electric-plate-with-rotisserie-standing-cooker-and-4-function-electric-oven-291830709.html,"Mika MST5060U31PSB, 50*60, 3 Gas Jet Burners  + 1 Electric Plate With ROTISSERIE Standing Cooker And 4 Function Electric Oven","KSh 32,999","KSh 39,999",18%,BR053HA4T2SI3NAFAMZ,Mika,N/A,N/A
https://www.jumia.co.ke/generic-volsmart-4-burners-free-standing-gas-cooker-auto-ignition-with-electric-oven-266808396.html,Volsmart 4 Burners Free Standing Gas Cooker Auto-Ignition with Electric Oven,"KSh 24,499","KSh 31,000",21%,GE840HA4GDRLUNAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/nunix-4-burner-table-top-cooker-3-gas-1-electric-hot-plate-burner-stove-262257343.html,Nunix 4 burner table top Cooker- 3 Gas + 1 Electric Hot Plate Burner Stove,"KSh 6,174","KSh 9,999",38%,NU344HA3VJH2YNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/veigapro-energy-efficient-2-gas-burnergas-table-top-cooker-295551995.html,"Veigapro Energy Efficient 2 Gas Burner,Gas Table Top Cooker","KSh 1,990","KSh 2,399",17%,VE670HA4AQW4NNAFAMZ,Veigapro,N/A,N/A
https://www.jumia.co.ke/generic-strong-non-leak-meko-gas-burner-electric-coil-107724133.html,Strong Non Leak Meko Gas Burner+ Electric Coil,KSh 830,KSh 900,8%,GE840HA279PMANAFAMZ,Generic,N/A,N/A
https://www.jumia.co.ke/icook-two-burner-gas-cooker-stainless-steel-159086463.html,icook TWO BURNER GAS COOKER STAINLESS STEEL,"KSh 3,245","KSh 6,000",46%,IC923HA298ZGFNAFAMZ,icook,N/A,N/A
https://www.jumia.co.ke/nunix-3gas-1-hot-plate-free-standing-cooker-with-electric-oven-172428022.html,Nunix 3gas +1 hot plate  Free standing Cooker with electric oven,"KSh 24,999","KSh 44,999",44%,NU344HA20ONEJNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-3-in1-breakfast-maker-with-oven-and-coffee-maker-278566449.html,Nunix 3 In1 Breakfast Maker With Oven And Coffee Maker,"KSh 6,500","KSh 10,000",35%,NU344HA4VBFVFNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/nunix-3-in1-multi-functional-breakfast-makertoaster-ovencoffee-maker-296365728.html,"Nunix 3 In1 Multi Functional Breakfast Maker,toaster, Oven+coffee Maker","KSh 6,825","KSh 7,870",13%,NU344HA4OCG7LNAFAMZ,Nunix,N/A,N/A
https://www.jumia.co.ke/premier-auto-ignition-2-gas-2e-gas-cooker-storage-compartments-115220733.html,Premier Auto Ignition 2 Gas + 2E Gas Cooker Storage Compartments,"KSh 13,500","KSh 24,000",44%,PR367HA27LPBFNAFAMZ,Premier,N/A,N/A
