product_id,name,rating,reviews,current_price,previous_price
SKU ID: 10000783319,"TCL 43S5400A,43"" Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10+ 7 freee gifts",5.0,0 Customer reviews,"KSh 29,895","KSh38,000"
SKU ID: 20040274,"GLD 43"" inch TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube VGA HDMI USB Wide Color Enhancer + 8 FREE Gifts",5.0,0 Customer reviews,"KSh 21,295","KSh25,000"
SKU ID: 10001164332,"TCL 50"" Inch,4K HDR Google TV - BLUETOOTH-ENABLED/ANDROID TV,NETFLIX,VOICE CONTROL+TILT BRACKET+2 YEARS WARRANTY",5.0,0 Customer reviews,"KSh 43,999","KSh80,000"
SKU ID: 18894727,"VITRON 32"" INCH HTC3200S,BLUETOOTH-ENABLED,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI+14 MONTHS WARRANTY+7 FREE GIFTS",5.0,0 Customer reviews,"KSh 13,899","KSh28,000"
SKU ID: 10001172080,"VITRON 43"" INCH TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE TV AERIAL+BRACKET+TV  GUARD",5.0,0 Customer reviews,"KSh 21,399","KSh40,000"
SKU ID: 19322293,"VITRON HTC5568S,55"" Inches BLUETOOTH 4K UHD Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM + 4 FREE GIFTS",5.0,0 Customer reviews,"KSh 42,995","KSh50,000"
SKU ID: 19504290,"GLD 32"" INCHES,FRAMELESS SMART BLUETOOTH ENABLED-ANDORID TV SMART,NETFLIX +YOUTUBE-WIFI TELEVISION INBUILT DECODER WIDE COLOR ENHANCER USB PORTS HDMI PORTS + 8 FREE GIFTS",5.0,0 Customer reviews,"KSh 13,999","KSh18,500"
SKU ID: 17459281,"Vitron BLUETOOTH TV  HTC3200S,FRAMELESS 32 Inch Smart Android TV Inbuilt Decoder 3*HDMI,2*USB ports,Netflix,Youtube, App Store 14 Months Warranty+ +3 EXTRA GIFTS",5.0,0 Customer reviews,"KSh 12,995","KSh16,500"
SKU ID: 10001139874,"CTC 32"" Inches Television Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+ 3 EXTRA GIFTS",5.0,0 Customer reviews,"KSh 12,495","KSh16,000"
SKU ID: 10001165924,"VITRON HTC3200S, BLUETOOTH -ENABLED, Frameless 32"" Inch Smart Android TV Inbuilt Decoder,Netflix Youtube Google Playstore+FREE 6 GIFTS",5.0,0 Customer reviews,"KSh 13,659","KSh26,000"
SKU ID: 18573128,"VITRON HTC 4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART ANDROID TV Inbuilt Decoder NETFLIX  YOUTUBE APP STORE 1GBRAM 8GBROM 3*HDMI Ports 2*USB Ports + 8  FREE GIFTS",5.0,0 Customer reviews,"KSh 22,595","KSh28,000"
SKU ID: 10001011844,"TCL 43INCH SMART TV ,43P635, FRAMELESS 4K ULTRA HD GOOGLE TV, VOICE CONTROL",5.0,0 Customer reviews,"KSh 34,499","KSh 45,000"
SKU ID: 10001230812,"Hisense 43A4, 43"" INCH FRAMELESS SMART TELEVISION, FULL HD RESOLUTION, A4K SERIES ,NETFLIX ,YOUTUBE TV,DTS, INBUILT DECODER, BUILT-IN WIFI,VIDAA OS",5.0,0 Customer reviews,"KSh 30,695","KSh36,000"
SKU ID: 16535340,"CTC 22 Inch (24FR22CT2) Digital TV Full HD Television Black 24FR22CT,With DC cable,USB, Contact Movie share, Enery saving, Tripple Protector, DVB-T2",5.0,0 Customer reviews,"KSh 6,999","KSh 10,999"
SKU ID: 10001198387,"VITRON BLUETOOTH-ENABLED 32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14MONTHS WARRANTY+ FREE TV AERIAL+CABLE",5.0,0 Customer reviews,"KSh 12,599","KSh26,000"
SKU ID: 15433890,"(New arrival) Syinix 32E62M 32"" inch E Series FRAMELESS HD LED Digital TV A+ Panel i-Cast TV (Screen Mirroring without Network,Data or Cable) DVBT2+S2 Inbuilt Decoder HIFI Speaker",5.0,0 Customer reviews,"KSh 11,595","KSh17,000"
SKU ID: 19322370,"Amtec 32 inch  AC/DC 32R1S Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV+ 4 EXTRA FREE GIFTS",5.0,0 Customer reviews,"KSh 13,999","KSh16,500"
SKU ID: 17140586,"Vision Plus 50 inch Smart TV Frameless VP8850KV 4K UHD Frameless V+ OS Television 50"" + Free Wall Bracket, Bluetooth, NETFLIX OFFICIAL SMART CONTENT TV, DOLBY AUDIO VP8850KV",5.0,0 Customer reviews,"KSh 36,999","KSh 43,000"
SKU ID: 19695067,"Vitron 55"" Inch Smart-Android,Bluetooth TV,FRAMELESS,ULTRA HD,4K+GIFTS",5.0,0 Customer reviews,"KSh 43,999","KSh90,000"
SKU ID: 10000762578,"GLD 43"" INCH-BLUETOOTH /FRAMELESS Full HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE POWER GUARD",5.0,0 Customer reviews,"KSh 19,999","KSh40,000"
SKU ID: 16762614,"Vitron HTC4068S,40"" Inch Frameless Smart Android TV Inbuilt WIFI Netflix,Youtube Television Inbuilt Decoder Appstore Wide Color Enhancer 14 Months Warranty+7 FREE GIFTS",5.0,0 Customer reviews,"KSh 19,999","KSh24,500"
SKU ID: 15343061,VITRON 24 INCH HTC2446 HD Digital TELEVISION LED TV AC/DC With HDMI Output  and USB VGA AV ports INBUILT DECODER ELECTRONICS WIDE COLOR ENHANCER MULTILANGUAGE SUPPORT,5.0,0 Customer reviews,"KSh 8,999","KSh13,000"
SKU ID: 10001362175,"GLD 32"" Inch Frameless Smart Android TV 32 inch Television,Bluetooth App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTS+WIFI ACCESS + 8 EXTRA ACCESSORIES",5.0,0 Customer reviews,"KSh 14,199","KSh17,990"
SKU ID: 10001550030,"Synix 32"" Inch DIGITAL Television USB HDMI+INBUILT DECODER",5.0,0 Customer reviews,"KSh 12,864","KSh20,000"
SKU ID: 10001207225,"GLD 32 Inch,BLUETOOTH-ENABLED,Frameless Smart Android TV（LE3200R1-SATelevision with 12 Months Warranty USB 2-HDMI 3, AV,NETFLIX+FREE BRACKET+TV GUARD +14MONTHS WARRANTY",5.0,0 Customer reviews,"KSh 12,799","KSh24,000"
SKU ID: 10000651824,"VITRON 32"" INCH HTC3200S,BLUETOOTH TV,FRAMELESS Smart Android TV Inbuilt Decoder,WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14 MONTHS WARRANTY+4FREE GIFTS",5.0,0 Customer reviews,"KSh 13,290","KSh28,000"
SKU ID: 10001590972,AILYONS 32 Inch LST 3208W Smart TV,5.0,0 Customer reviews,"KSh 12,900","KSh14,900"
SKU ID: 10001165270,"BLUETOOTH-ENABLED  VITRON 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE TV AERIAL",5.0,0 Customer reviews,"KSh 20,599","KSh40,000"
SKU ID: 10001041488,Artel 30AT2801 Smart Bluetooth AC/DC TV Original 1080P Netflix Youtube Android 14 Energy Saving Televison 1G+8G with 12 Months Warranty,5.0,0 Customer reviews,"KSh 11,999","KSh12,000"
SKU ID: 10001393222,"TCL 75P755 75"" Inch 4K UHD Google TV With AiPQ Processor, 120Hz Game Accelerator, Dolby Vision·Atmos, HDR10+ & Game Master 2024 Model.",5.0,0 Customer reviews,"KSh 142,500","KSh200,000"
SKU ID: 10001283196,Amtec 24  Inch frameless Digital LED TV AC/DC with inbuilt decorder,5.0,0 Customer reviews,"KSh 8,395","KSh10,000"
SKU ID: 17088144,Vitron 40 Inch Smart TV HTC4068S Android 11 Smart LED HD Television Youtube Netflix AC Input USB HDMI Multifunctional Frameless TV DVB-T2 1G+8G,5.0,0 Customer reviews,"KSh 18,799","KSh26,999"
SKU ID: 10001730939,"Synix 32"" Inch DIGITAL Tv USB HDMI+INBUILT DECODER",5.0,0 Customer reviews,"KSh 12,899","KSh14,999"
SKU ID: 10000797017,"Ailyons 32"" inch Frameless Smart Android 11 TV Full HD Netflix TV YouTube  Energy Saving LST3208W Wide Visual Angle Television TV leg/stands Television A+ Panel, HDMI USB Ports Wide Voltage Design",5.0,0 Customer reviews,"KSh 12,495","KSh18,500"
SKU ID: 20048985,"VITRON 55"" Inch HTC5568US  BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor Enhancer+FREE TV GUARD+ BRACKET",5.0,0 Customer reviews,"KSh 42,995","KSh50,000"
SKU ID: 19337082,Vitron 19 Inches Digital TV Inbuilt Decoder FM USB HDMI AC/DC,5.0,0 Customer reviews,"KSh 6,899","KSh7,999"
SKU ID: 10001505487,"Wyinix 22""INCHES HD-Digital LED TV - HDMI,USB PORT-INBUILT DECODER + free mount",5.0,0 Customer reviews,"KSh 6,799","KSh7,999"
SKU ID: 10001165903,"VITRON 32"" INCH ,BLUETOOTH-ENABLED,FRAMELESS  Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTY+FREE AERIAL+BRACKET+POWER GUARD",5.0,0 Customer reviews,"KSh 12,990","KSh26,000"
SKU ID: 10000934281,"TCL 55P635 55'' Smart UHD 4K With HDR Google TV Frameless -YOUTUBE,NETFLIX-BLUETOOTH",5.0,0 Customer reviews,"KSh 50,599","KSh61,599"
SKU ID: 18332879,"Vitron 43"" Inch,FRAMELESS  SMART Android 11 TV,BLUETOOTH,FULL HD -1080p,INBUILT DECODER, INBUILT WIFI,NETFLIX,YOUTUBE TELEVISION+7 FREE GIFTS",5.0,0 Customer reviews,"KSh 22,799","KSh50,000"
SKU ID: 10001032989,TCL 55 INCH SMART TV 4K HDR Google TV 55V6B,5.0,0 Customer reviews,"KSh 53,399","KSh 75,000"
SKU ID: 15498085,"Amtec 32inch FRAMELESS,32"" inch AC/DC Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV",5.0,0 Customer reviews,"KSh 12,995","KSh18,000"
SKU ID: 16623492,"TCL 32"" inch Bluetooth Enabled Inbuilt decoder Frameless Smart Android TV HDR10 DOLBY LED WIFI TelevisionChromecast  Google Playstore Netflix Youtube+ FREE GIFTS",5.0,0 Customer reviews,"KSh 21,795","KSh26,000"
SKU ID: 16897566,"AILYONS LET3208W 32"" Inches ATV+DVBT2 HD Digital LED TV Inbuilt Decoder for local channels,USB Ports HDMI VGA",5.0,0 Customer reviews,"KSh 10,999","KSh16,500"
SKU ID: 10001634081,"Hisense 55"" Inch,55A6HKEN,FRAMELESS,DOLBY AUDIO SMART-Television,UHD 4K,BLUETOOTH 5.0-2024 MODEL+FREE TV GUARD+TILT BRACKET",5.0,0 Customer reviews,"KSh 55,999","KSh90,000"
SKU ID: 19418052,"TCL 32 inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video+8 FREE GIFTS",5.0,0 Customer reviews,"KSh 21,999","KSh28,000"
SKU ID: 16270877,Hisense 32 inch FRAMELESS Full HD Smart TV Inbuilt Decoder Dolby Audio Netflix Youtube Television Dolby VIDAA OS 12 Months Warranty + 4 FREE GIFTS,5.0,0 Customer reviews,"KSh 20,895","KSh30,000"
SKU ID: 18611113,"Haier 32"" inch Android Full HD Frameless LED Smart TV(H32K6G) - Haier 32AF Wi-Fi USB and HDMI Ports Bluetooth 1 Year Warranty Slim Design Television",5.0,0 Customer reviews,"KSh 17,599","KSh 28,000"
SKU ID: 10001525016,"Vision Plus 55"" ULTRA 4K Frameless, Netflix Official Smart Content TV,BLUETOOTH-ENABLED/INBUILT DECODER +Free Wall Mount BRACKET+TV GUARD+2 YEARS WARRANTY",5.0,0 Customer reviews,"KSh 57,999","KSh100,000"
SKU ID: 10001500662,CTC 23 Inch Digital TV Full HD Television Energy Saving with 12 Months Warranty,5.0,0 Customer reviews,"KSh 6,697","KSh9,000"
SKU ID: 19840269,"(NEW ARRIVAL) Syinix 32E62M 32"" inch E Series FRAMELESS HD LED Digital TV A+ Panel i-Cast TV DVBT2+S2 Inbuilt Decoder HIFI Speaker + 6 Free Gifts",5.0,0 Customer reviews,"KSh 12,895","KSh17,000"
SKU ID: 10001207003,"GLD 32"" Inch Frameless Smart Android TV 32 inch Television,Bluetooth App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTS+WIFI ACCESS + 3 EXTRA ACCESSORIES",5.0,0 Customer reviews,"KSh 12,999","KSh26,000"
SKU ID: 10001559357,"VITRON 50"" Inch Frameless Television HTC 5068US Ultra HD Android Smart TV with Bluetooth-Enabled,Netflix Youtube 1.5G+8G USB/SD WIFI Television Multifuctional TV+FREE 360/SWIVEL BRACKET",5.0,0 Customer reviews,"KSh 34,990","KSh70,000"
SKU ID: 10000955294,"Hisense 43A4KKEN 43'' Inches Smart Full HD Frameless LED TV,NETFLIX,YOUTUBE,HDMI+2 YEARS WARRANTY+WALL BRACKET+TV GUARD",5.0,0 Customer reviews,"KSh 31,999","KSh60,000"
SKU ID: 10001160015,"TCL 50"" Inch, P635,FRAMELESS,DOLBY AUDIO 4K HDR Google/Android TV,BLUETOOTH-ENABLED+FREE 360 BRACKET",5.0,0 Customer reviews,"KSh 45,999","KSh90,000"
SKU ID: 19445446,"CTC 32"" Inches 32 inch Television Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+ 6 EXTRA FREE GIFTS",5.0,0 Customer reviews,"KSh 12,895","KSh18,000"
SKU ID: 18922021,"VITRON 32"" INCH ,BLUETOOTH-ENABLED,FRAMELESS  Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTY+FREE GIFTS",5.0,0 Customer reviews,"KSh 13,890","KSh30,000"
SKU ID: 10001159896,"TCL 50'' 4K ULTRA HD ,FRAMELESS,GOOGLE TV, VOICE CONTROL, NETFLIX, BLUETOOTH 50P635+2 YEARS WARRANTY",5.0,0 Customer reviews,"KSh 45,999","KSh90,000"
SKU ID: 10001563125,"Amtec 50Q6 - 50"" inch 4K UHD ,VIDAA OS, Android Smart TV, Inbuilt Decoder + Built-in WI-FI Netflix YouTube Google Appstore Dolby,PrimeVideo1.5GBRAM 8GBROM Bluetooth+ 6 EXTRA GIFTS",5.0,0 Customer reviews,"KSh 35,995","KSh40,000"
SKU ID: 10001059298,"Amtec 32 Inch AC/DC Frameless Digital LED TV Inbuild Decorder Television With USB HDMI with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and Socket extension",5.0,0 Customer reviews,"KSh 13,050","KSh16,999"
SKU ID: 18881379,"Hisense 32A3KKEN,32 Inch FRAMELESS LED Digital TV Inbuilt Decoder",5.0,0 Customer reviews,"KSh 17,999","KSh21,000"
SKU ID: 10001326125,"Skyworth 55G3A 55"" Frameless Android 4K UHD TV",5.0,0 Customer reviews,"KSh 55,000","KSh95,000"
SKU ID: 10000315664,"[OFFER OFFER!] Vitron 43"" Inch BLUETOOTH-ENABLED,FRAMELESS Smart Android 11.0 TV WIFI Netflix,Youtube,Playstore +EXTENSION+TV GUARD",5.0,0 Customer reviews,"KSh 20,899","KSh40,000"
SKU ID: 10001198381,"VITRON BLUETOOTH-ENABLED 32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14MONTHS WARRANTY+ FREE EXTENSION+TV GUARD",5.0,0 Customer reviews,"KSh 12,699","KSh26,000"
SKU ID: 10001366868,"Hisense 55"" Inch (55A6K/HS) VIDAA OS LED Frameless Smart TV - Black (1YRS WRTY)",5.0,0 Customer reviews,"KSh 56,000","KSh70,000"
SKU ID: 10001647984,Skyworth 43''inch Frameless Smart Android AI TV Bluetooth Enabled Netflix Youtube I-cast Prime VIdeo Google Play Assistant Television Inbuilt Decoder Built-in Wi-FI + 6 EXTRA ACCESSORIES,5.0,0 Customer reviews,"KSh 28,895","KSh32,000"
SKU ID: 16426634,"VITRON 50"" Inch HTC5068US,FRAMELESS 4K UHD Bluetooth TV Inbuilt Decoder  Android TV 1.5GBRAM,8GBROM Youtube,Netflix Built-in WIFI USB HDMI+ Free Wall Bracket",5.0,0 Customer reviews,"KSh 34,795","KSh40,000"
SKU ID: 19124897,"Vitron  HTC3218,32 Inch Frameless Digital LED TV InbuiltDecoder,USB,HDMI,VGA TELEVISION",5.0,0 Customer reviews,"KSh 12,999","KSh22,000"
SKU ID: 10001172099,"VITRON 43"" INCH TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE 7 GIFTS",5.0,0 Customer reviews,"KSh 22,890","KSh40,000"
SKU ID: 10001221669,"VITRON50 HTC5068US 50"" Inch FRAMELESS INBUILT DEDODER 4K UHD Android Bluetooth TV BUILT-IN WIFI 1.5GBRAM,8GBROM Youtube,Netflix APPSTORE + 6 EXTRA GIFTS",5.0,0 Customer reviews,"KSh 35,995","KSh40,000"
SKU ID: 10000665353,"VITRON HTC4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE 43 INCH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM + FREE EXTENSION+BRACKET",5.0,0 Customer reviews,"KSh 20,699","KSh40,000"
SKU ID: 19308944,"[OFFER] Vitron 50"" Inch TV BLUETOOTH Frameless 4K UHD Smart Android TV,NETFLIX,YOUTUBE,PLAYSTORE,ANDROID 11, 1.5GBRAM,8GB ROM TELEVISIONS+6 FREE GIFTS",5.0,0 Customer reviews,"KSh 36,999","KSh69,000"
SKU ID: 19840419,"(NEW ARRIVAL) Syinix 32E62M 32"" inch E Series FRAMELESS HD LED Digital TV A+ Panel i-Cast TV DVBT2+S2 Inbuilt Decoder HIFI Speaker + 7 Free Gifts",5.0,0 Customer reviews,"KSh 12,999","KSh17,000"
SKU ID: 10001376905,"VITRON HTC4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE 43 INCH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM + 4 EXTRA ACCESSORIES",5.0,0 Customer reviews,"KSh 21,799","KSh25,700"
SKU ID: 19334195,"Hisense 43'' INCH Smart Full HD Frameless LED TV  2023 MODEL, YOUTUBE,NETFLIX TELEVISIONS+6 FREE GIFTS",5.0,0 Customer reviews,"KSh 33,999","KSh60,000"
SKU ID: 19439657,"CTC 32 inch Frameless Television LED HD Digital TV(CT32F1D) By CHANGHONG with 1 Year Warranty,LED,WCG,HDMI,UC Pro Engine,USB 2.0,Eco friendly,DVB-T2",5.0,0 Customer reviews,"KSh 10,999","KSh 14,000"
SKU ID: 10000797150,"Ailyons 32"" inch Frameless Smart Android 11 TV Full HD Netflix TV YouTube  Energy Saving LST3208W Wide Visual Angle Television  Television A+ Panel, HDMI USB Ports+FREE TV GUARD+BRACKET",5.0,0 Customer reviews,"KSh 12,999","KSh18,500"
SKU ID: 18058100,"Vitron HTC5568S,55"" Inches 4K UHD Smart Android Tv,Netflix,Youtube,Decoder Inbuilt,WIFI,Television+FREE 6 GIFTS",5.0,0 Customer reviews,"KSh 44,999","KSh80,000"
SKU ID: 10000693635,"VITRON HTC4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE  43 INCH ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI PORTS+6 FREE ACCESSORIES",5.0,0 Customer reviews,"KSh 21,595","KSh26,500"
SKU ID: 10001165294,"BLUETOOTH VITRON 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE WALL BRACKET",5.0,0 Customer reviews,"KSh 20,599","KSh40,000"
SKU ID: 20022589,Synix 32” Inch Digital TV With Inbuilt Decoder+ FREE TV Guard,5.0,0 Customer reviews,"KSh 13,000","KSh20,000"
SKU ID: 10000763987,"BLUETOOTH VITRON 32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14MONTHS WARRANTY+6 FREE GIFTS",5.0,0 Customer reviews,"KSh 13,799","KSh28,000"
SKU ID: 10001395692,"VISION PLUS 32"" inch BLUETOOTH,Frameless Smart &Digital Android 11,BLUETOOTH,GOOGLE PLAY/HDMI/USB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share +FREE TV GUARD+WALL BRACKET",5.0,0 Customer reviews,"KSh 14,790","KSh28,000"
SKU ID: 10001172084,"VITRON 43"" INCH TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE TV AERIAL+BRACKET+TV-GUARD+EXTENSION",5.0,0 Customer reviews,"KSh 21,599","KSh40,000"
SKU ID: 10001181317,"TCL P635- 43"" Inch,FRAMELESS, 4K Ultra HD Smart LED Google/Android TV,Bluetooth-Enabled++FREE 360 WALL BRACKET+2 YEARS WARRANTY",5.0,0 Customer reviews,"KSh 33,999","KSh60,000"
SKU ID: 10001559199,"CTC 42"" inch Smart TV,FRAMELESS/BLUETOOTH-ENABLED,Android Television Full HD Frameless TV with Netflix Youtube Television 1GB+8GB+14 MONTHS WARRANTY",5.0,0 Customer reviews,"KSh 17,999","KSh34,000"
SKU ID: 17967914,"LG 22” Inches,HD-LED Digital TV -USB And HDMI Port-INBUILT DECODER + aerial",5.0,0 Customer reviews,"KSh 8,299","KSh9,000"
SKU ID: 10001053006,"Hisense 55"" Inch Frameless Smart Television  VIDAA OS , BLUETOOTH TV, ULTRA HD 4K HDR Netflix, Youtube with Two Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and extensions",5.0,0 Customer reviews,"KSh 54,980","KSh65,000"
SKU ID: 10000955273,"[OFFER OFFER!! ]Hisense 50"" Inch (50A6K) VIDAA OS LED Frameless Smart TV,BLUETOOTH-ENABLED+TV GUARD+TILT WALL BRACKET+2 YEARS WARRANTY",5.0,0 Customer reviews,"KSh 46,999","KSh90,000"
SKU ID: 10000763994,"VITRON BLUETOOTH-ENABLED 32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI+AERIAL+WALL MOUNT+POWER GUARD",5.0,0 Customer reviews,"KSh 12,999","KSh26,000"
SKU ID: 10001008232,"Euroken 24"" inches tv with inbuilt decorder free to air",5.0,0 Customer reviews,"KSh 8,399","KSh8,900"
SKU ID: 19637798,"CTC 22"" Inch LED DIGITAL TV FREE TO AIR CHANNELS AC/DC SOLAR + FREE WALL MOUNT",5.0,0 Customer reviews,"KSh 7,899","KSh9,000"
SKU ID: 19322364,"VITRON HTC5568S,55"" Inches BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor Enhancer",5.0,0 Customer reviews,"KSh 41,999","KSh50,000"
SKU ID: 10001165915,"Vitron HTC3200S,FRAMELESS BLUETOOTH TV 32"" Inch Smart Android TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, Google Playstore 14 Months Warranty+ FREE 3 EXTRA GIFTS",5.0,0 Customer reviews,"KSh 12,990","KSh26,000"
SKU ID: 10002021766,"SOLARMAX 43"" INCH BLUETOOTH FRAMELESS FULL HD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM +14 MONTHS WARRANTY+4 FREE GIFTS",5.0,0 Customer reviews,"KSh 20,489","KSh40,000"
SKU ID: 10000693617,"VITRON 43"" INCH TV  BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV HTC 4388FS NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE TV GUARD+HEAVYDUTY EXTENSION+BRACKET",5.0,0 Customer reviews,"KSh 20,999","KSh28,000"
SKU ID: 10000343673,"CTC 32"" Inches Frameless Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+ 8 FREE GIFTS",5.0,0 Customer reviews,"KSh 13,295","KSh18,000"
SKU ID: 10001395606,"VISION PLUS 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH-ENABLED,GOOGLE PLAY/HDMI/USB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share +8 FREE GIFTS",5.0,0 Customer reviews,"KSh 15,990","KSh30,000"
SKU ID: 10000841913,"HISENSE 50A6K- 50"" Inch FRAMELESS,VIDAA OS,DOBLY AUDIO, SMART TV,BLUETOOTH,4K ULTRA HD  TV,NETFLIX,YOUTUBE+2 YEARS WARRANTY+FREE TILT WALL BRACKET+TV POWER GUARD",5.0,0 Customer reviews,"KSh 46,999","KSh90,000"
SKU ID: 10001546172,"CLEARANCE SALE!! VITRON HTC3200S,BLUETOOTH Enabled TV, FRAMELESS TV ,32 Inch Smart Android 11.0 TV Inbuilt Decoder ELECTRONICS 3*HDMI Ports,2*USB Ports,Netflix,Youtube+FREE TV POWER GUARD",5.0,0 Customer reviews,"KSh 12,699","KSh24,000"
SKU ID: 10001395590,"VISION PLUS 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH-ENABLED,AppStore ,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share +FREE WALL BRACKET",5.0,0 Customer reviews,"KSh 14,459","KSh28,000"
SKU ID: 10001708221,"CTC 32 Inch By Changhong Android Smart TV LED HD Television with 24 Months Warranty Black 32 inch, FHD TV,NETFLI,YOUTUBE,HDMI,WIFI Connect, USB 2.0, DVB-T2, Android 1+8GB, WLAN Port +7 gifts",5.0,0 Customer reviews,"KSh 12,880","KSh17,000"
SKU ID: 10000339139,"Amtec 32R1S FRAMELESS,32"" inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV+FREE WALL BRACKET",5.0,0 Customer reviews,"KSh 12,295","KSh15,500"
